seq,level_1_category,level_2_category,upc,price
10310,00000006,00000114,0575120114062,471.91
10311,00000006,00000114,1177407962527,1285.27
10312,00000006,00000114,0695414617052,414.51
10313,00000006,00000114,0542279496028,998.19
10314,00000006,00000114,1046190903355,775.28
10315,00000006,00000114,0975948709622,831.98
10316,00000006,00000114,1087625987892,58.21
10317,00000006,00000114,0927635036542,91.51
10318,00000006,00000114,1067123208835,170.49
10319,00000006,00000115,1110266040043,1393.83
10320,00000006,00000115,1242244163250,255.73
10321,00000006,00000115,0989692218927,422.17
10322,00000006,00000115,0755734184310,928.76
10323,00000006,00000115,0428138668877,681.21
10324,00000006,00000115,0991743808605,416.48
10325,00000006,00000115,0381538183121,413.40
10326,00000006,00000115,0090154520509,1153.30
10327,00000006,00000115,0598667347342,908.25
10328,00000006,00000115,0144097190678,774.40
10329,00000006,00000115,0178309883669,106.44
10330,00000006,00000115,0678439497717,768.99
10331,00000006,00000115,1077873229349,1048.91
10332,00000006,00000115,0822569614661,1174.63
10333,00000006,00000115,0976102500024,1367.34
10334,00000006,00000115,0964629871604,8.80
10335,00000006,00000115,0676614390525,134.50
10336,00000006,00000115,0202295365530,7.96
10337,00000006,00000115,0469444360567,1217.84
10338,00000006,00000115,1042170558522,658.64
10339,00000006,00000115,0403146637329,241.17
10340,00000006,00000115,0165445830169,880.61
10341,00000006,00000115,0957695746105,144.92
10342,00000006,00000115,1395437645276,688.48
10343,00000006,00000115,0218958609224,337.39
10344,00000006,00000115,1024828205408,1311.38
10345,00000006,00000115,1377652707977,590.71
10346,00000006,00000115,0861541118728,756.40
10347,00000006,00000115,0278243018889,1328.78
10348,00000006,00000115,0717591361501,778.73
10349,00000006,00000115,0940003119517,1266.61
10350,00000006,00000115,0976326497254,1150.99
10351,00000006,00000115,0938115146309,1465.79
10352,00000006,00000115,0965307184702,169.39
10353,00000006,00000115,0473182224821,669.30
10354,00000006,00000115,1214772325783,683.70
10355,00000006,00000115,1356003219505,1279.66
10356,00000006,00000115,0195336286058,473.17
10357,00000006,00000115,0824437633569,1484.54
10358,00000006,00000115,0984982257723,434.33
10359,00000006,00000115,1229571615010,731.31
10360,00000006,00000115,0109542453524,500.50
10361,00000006,00000115,1254606681982,520.75
10362,00000006,00000115,1363531949729,266.20
10363,00000006,00000115,0507818859511,86.51
10364,00000006,00000115,0797196216123,1355.00
10365,00000006,00000115,1029520742688,1080.57
10366,00000006,00000115,1316354549232,10.42
10367,00000006,00000115,1058095838434,1007.35
10368,00000006,00000115,0433996470128,99.12
10369,00000006,00000115,1259278233194,1404.65
10370,00000006,00000115,0753060649978,1028.46
10371,00000006,00000115,0806292624722,399.20
10372,00000006,00000115,1241994820253,191.38
10373,00000006,00000115,0379354789627,426.28
10374,00000006,00000115,0748667235150,1279.49
10375,00000006,00000115,0350504718018,263.34
10376,00000006,00000115,0652558588891,675.94
10377,00000006,00000115,0629667575739,636.95
10378,00000006,00000115,0857876427796,880.78
10379,00000006,00000115,0232566853480,1410.30
10380,00000006,00000115,0164422958766,1190.27
10381,00000006,00000115,0008969628860,657.44
10382,00000006,00000115,0195754157824,354.49
10383,00000006,00000115,0278335793458,254.55
10384,00000006,00000115,0010211844843,255.36
10385,00000006,00000115,0418753712468,1439.52
10386,00000006,00000115,0249906922904,522.75
10387,00000006,00000115,0246960548743,95.88
10388,00000006,00000115,0084331363669,375.21
10389,00000006,00000115,0101910428998,994.64
10390,00000006,00000115,0839391491544,1377.72
10391,00000006,00000115,0293474955215,104.78
10392,00000006,00000115,0544887946896,1313.79
10393,00000006,00000115,1269878844515,821.23
10394,00000006,00000115,0249392883819,380.24
10395,00000006,00000115,0737982822336,236.27
10396,00000006,00000115,0865724184340,723.93
10397,00000006,00000115,0707442640930,640.34
10398,00000006,00000115,0626416174083,783.14
10399,00000006,00000115,1004764654072,501.93
10400,00000006,00000115,0946441436773,46.46
10401,00000006,00000115,1114396958285,1282.42
10402,00000006,00000115,0197156569663,744.50
10403,00000006,00000115,1358179793544,461.65
10404,00000006,00000115,1373048881160,1193.62
10405,00000006,00000115,0488219791207,274.30
10406,00000006,00000115,0612220866665,103.47
10407,00000006,00000115,0355582309271,894.82
10408,00000006,00000115,0397472237950,449.20
10409,00000006,00000115,0198596770169,1218.86
10410,00000006,00000115,0558845041400,853.60
10411,00000006,00000115,0432925994735,461.51
10412,00000006,00000115,0575682076013,2.67
10413,00000006,00000115,0315826166862,169.30
10414,00000006,00000115,1379589058894,1246.77
10415,00000006,00000115,1000427462497,175.36
10416,00000006,00000115,0529693926614,778.14
10417,00000006,00000115,1398910911431,76.50
10418,00000006,00000115,1332700694319,1498.18
10419,00000006,00000115,0610681170468,1041.20
10420,00000006,00000115,0305974521576,612.62
10421,00000006,00000115,0234440536106,1329.13
10422,00000006,00000115,1267124356942,172.63
10423,00000006,00000115,0328411192962,108.61
10424,00000006,00000115,0556380356171,1078.29
10425,00000006,00000115,0304733491600,149.42
10426,00000006,00000115,0210061522162,698.87
10427,00000006,00000115,0879675876087,1189.37
10428,00000006,00000115,1176642842786,148.63
10429,00000006,00000115,0594376125271,1372.92
10430,00000006,00000115,0688523443001,507.86
10431,00000006,00000115,0066957317356,1264.96
10432,00000006,00000115,0380568827463,1124.95
10433,00000006,00000115,1060600209394,844.23
10434,00000006,00000115,0853070546431,1090.84
10435,00000006,00000115,0540083023973,339.85
10436,00000006,00000115,0783827544857,77.14
10437,00000006,00000115,0668132659369,374.21
10438,00000006,00000115,0487926729848,676.28
10439,00000006,00000115,0189089085723,83.78
10440,00000006,00000115,0367630624120,179.44
10441,00000006,00000116,0192032276444,539.51
10442,00000006,00000116,0543549829737,216.21
10443,00000006,00000116,0024582438211,1069.25
10444,00000006,00000116,1184361487089,569.57
10445,00000006,00000116,1307337663526,1452.93
10446,00000006,00000116,0410026173822,796.98
10447,00000006,00000116,0421513479211,831.28
10448,00000006,00000116,1293327463392,1226.75
10449,00000006,00000116,0063439982309,498.18
10450,00000006,00000116,0181584230493,1315.11
10451,00000006,00000116,0508278367783,72.17
10452,00000006,00000116,0902425759245,189.39
10453,00000006,00000116,0677327382579,197.41
10454,00000006,00000116,0897171544637,1031.64
10455,00000006,00000116,0741016157042,260.60
10456,00000006,00000116,1168860098793,570.28
10457,00000006,00000116,1286355070595,404.50
10458,00000006,00000116,1289347431565,543.40
10459,00000006,00000116,0506125351121,1056.70
10460,00000006,00000116,0889956779112,752.60
10461,00000006,00000116,0293429837177,1095.50
10462,00000006,00000116,0182564390824,65.32
10463,00000006,00000116,0799401039848,484.94
10464,00000006,00000116,0041328947073,569.16
10465,00000006,00000116,0129737707300,1047.52
10466,00000006,00000116,0052863451956,1026.28
10467,00000006,00000116,0109405702752,612.98
10468,00000006,00000116,1231764277134,391.30
10469,00000006,00000116,1280620609411,105.21
10470,00000006,00000116,1024710734511,309.36
10471,00000006,00000116,0030255644360,63.44
10472,00000006,00000116,1212046913254,52.24
10473,00000006,00000116,0403154480917,64.89
10474,00000006,00000116,0502696946117,1176.50
10475,00000006,00000116,1236588892747,524.27
10476,00000006,00000116,1355346501056,685.60
10477,00000006,00000116,1174327699434,547.60
10478,00000006,00000116,1251034228734,720.78
10479,00000006,00000116,0938546900730,1300.83
10480,00000006,00000116,0530661065785,935.57
10481,00000006,00000116,0375320053204,191.42
10482,00000006,00000116,1256993490185,1232.28
10483,00000006,00000116,1114144098805,1366.72
10484,00000006,00000116,1279574998047,1312.15
10485,00000006,00000116,0246909660710,1002.69
10486,00000006,00000116,0721111206548,1270.55
10487,00000006,00000116,1240824750128,1109.23
10488,00000006,00000116,0913472948001,457.25
10489,00000006,00000116,0710273831613,1184.50
10490,00000006,00000116,0340921810365,46.48
10491,00000006,00000116,1081331187980,1084.37
10492,00000006,00000116,0566480443206,1248.98
10493,00000006,00000116,0563278991093,699.97
10494,00000006,00000116,0726762431271,1410.55
10495,00000006,00000116,0266190881106,1075.20
10496,00000006,00000116,0102959120690,1084.53
10497,00000006,00000116,1370088554306,850.77
10498,00000006,00000116,1305981306080,196.72
10499,00000006,00000116,1060317452762,669.17
10500,00000006,00000116,0260386088577,493.71
10501,00000006,00000116,1248313989486,284.79
10502,00000006,00000116,0063874204134,1034.31
10503,00000006,00000116,0023723589270,1118.35
10504,00000006,00000116,0947041871346,1265.75
10505,00000006,00000116,0369472188235,106.34
10506,00000006,00000116,0844895328425,99.70
10507,00000006,00000116,1301361181407,1281.10
10508,00000006,00000116,0124181840238,992.17
10509,00000006,00000116,0876568508223,486.81
10510,00000006,00000116,0561125785079,1100.25
10511,00000006,00000116,0873899559979,160.17
10512,00000006,00000116,0761946088254,568.49
10513,00000006,00000116,1358114494543,229.42
10514,00000006,00000116,1364755499809,800.55
10515,00000006,00000116,0293495581325,865.90
10516,00000006,00000116,0775597755137,967.95
10517,00000006,00000116,0182616331751,1187.23
10518,00000006,00000116,1309902145284,971.28
10519,00000006,00000116,0660074443235,938.51
10520,00000006,00000116,1149227254991,748.51
10521,00000006,00000116,0997663819660,297.67
10522,00000006,00000116,0969474687769,220.69
10523,00000006,00000116,0341007800034,714.52
10524,00000006,00000116,0331791639095,459.97
10525,00000006,00000116,0739335887320,822.45
10526,00000006,00000116,0588007877134,73.70
10527,00000006,00000116,0678938320172,1082.30
10528,00000006,00000116,0888784948769,598.19
10529,00000006,00000116,1295731591692,1477.55
10530,00000006,00000116,0819973948826,664.86
10531,00000006,00000116,1355101141091,1147.27
10532,00000006,00000116,0217289287507,264.69
10533,00000006,00000116,0715150767795,128.54
10534,00000006,00000116,0753168732251,895.54
10535,00000006,00000116,0098117757160,563.90
10536,00000006,00000116,0670023090298,155.00
10537,00000006,00000116,1048956869806,863.26
10538,00000006,00000116,1366678945463,177.94
10539,00000006,00000116,0420263955501,1444.73
10540,00000006,00000116,0264772313540,344.71
10541,00000006,00000116,0555947081907,59.54
10542,00000006,00000116,0807989398117,1142.50
10543,00000006,00000116,1177093031682,713.38
10544,00000006,00000116,0553318521618,71.64
10545,00000006,00000116,0841378653425,1304.88
10546,00000006,00000116,0087311289027,1344.73
10547,00000006,00000116,1156308154958,1184.76
10548,00000006,00000116,0870161186024,829.73
10549,00000006,00000116,0879905661506,1287.93
10550,00000006,00000116,0083922171812,105.90
10551,00000006,00000116,0475023876374,135.66
10552,00000006,00000116,0060846360195,415.80
10553,00000006,00000117,0719599092999,234.42
10554,00000006,00000117,0267722901309,728.91
10555,00000006,00000117,0961995159053,101.71
10556,00000006,00000117,0867321864663,224.16
10557,00000006,00000117,0426230764206,1273.69
10558,00000006,00000117,0549737850859,138.71
10559,00000006,00000117,0691479810087,1461.35
10560,00000006,00000117,0971293463684,740.34
10561,00000006,00000117,0450410508014,528.48
10562,00000006,00000117,0760584600415,366.64
10563,00000006,00000117,0855433581790,833.54
10564,00000006,00000117,0668177557750,720.22
10565,00000006,00000117,0631660881960,5.77
10566,00000006,00000117,1209358829854,1408.55
10567,00000006,00000117,0339879526329,115.95
10568,00000006,00000117,1296935706615,1439.10
10569,00000006,00000117,1151749547956,1488.39
10570,00000006,00000117,1014917466797,238.49
10571,00000006,00000117,1027049641420,1261.40
10572,00000006,00000117,0986603886527,730.18
10573,00000006,00000117,0627834446189,243.87
10574,00000006,00000117,0528523923328,1310.42
10575,00000006,00000117,0461398952669,1384.61
10576,00000006,00000117,0151543794038,1433.92
10577,00000006,00000117,0183899617372,78.32
10578,00000006,00000117,0191583818400,431.80
10579,00000006,00000117,0104361205422,279.48
10580,00000006,00000117,0671941200776,188.56
10581,00000006,00000117,0281136087237,1158.21
10582,00000006,00000117,1367549813485,1295.56
10583,00000006,00000117,0204999917091,524.70
10584,00000006,00000117,0391084469594,928.37
10585,00000006,00000117,0426417571641,994.21
10586,00000006,00000117,1250208662961,868.75
10587,00000006,00000117,1269002344546,1397.34
10588,00000006,00000117,0222481639757,567.66
10589,00000006,00000117,0067758534812,1411.13
10590,00000006,00000117,0491309261771,704.14
10591,00000006,00000117,0883162250069,166.92
10592,00000006,00000117,0885049690395,1185.94
10593,00000006,00000117,0458125664391,1336.91
10594,00000006,00000117,1177580240795,675.42
10595,00000006,00000117,0196794452429,340.35
10596,00000006,00000117,1077253574922,1379.22
10597,00000006,00000117,0468364849350,45.83
10598,00000006,00000117,1149053894989,46.98
10599,00000006,00000117,0916038575055,610.40
10600,00000006,00000117,1043725439389,1483.29
10601,00000006,00000117,0416368657068,912.56
10602,00000006,00000117,0242804140173,81.15
10603,00000006,00000117,1377627766893,61.28
10604,00000006,00000117,0651712868534,866.92
10605,00000006,00000117,0992590037675,1491.26
10606,00000006,00000117,0371907295340,752.88
10607,00000006,00000117,0775518231313,137.37
10608,00000006,00000117,0915865751359,1249.26
10609,00000006,00000117,1337523556882,1268.63
10610,00000006,00000117,0756085026267,1262.64
10611,00000006,00000117,0208676400487,723.64
10612,00000006,00000117,0930531110599,113.90
10613,00000006,00000117,1294528292941,1093.30
10614,00000006,00000117,0787237807458,794.53
10615,00000006,00000117,0443728564797,92.23
10616,00000006,00000117,0668998711041,865.62
10617,00000006,00000117,0988481468260,785.57
10618,00000006,00000117,0307236293399,695.49
10619,00000006,00000117,0133806032071,629.79
10620,00000006,00000117,1056421507641,885.96
10621,00000006,00000117,0924184552332,101.60
10622,00000006,00000117,0549916176220,151.20
10623,00000006,00000117,0654402854015,1205.21
10624,00000006,00000117,1126794240169,1218.15
10625,00000006,00000117,1144920909810,295.37
10626,00000006,00000117,0766680933020,885.31
10627,00000006,00000117,0939029006802,557.66
10628,00000006,00000117,0474737498094,687.31
10629,00000006,00000117,1110430000422,371.79
10630,00000006,00000117,0820257790680,986.32
10631,00000006,00000117,0804124915215,1053.23
10632,00000006,00000117,1304271039950,266.60
10633,00000006,00000117,0750921526126,8.68
10634,00000006,00000117,1309279969711,27.44
10635,00000006,00000117,0160034020112,1012.80
10636,00000006,00000117,1055365855368,1228.85
10637,00000006,00000117,1013880515303,523.49
10638,00000006,00000117,1268541961290,1075.30
10639,00000006,00000117,1035556187867,634.84
10640,00000006,00000117,1199888501910,1118.60
10641,00000006,00000117,0041528392581,1414.63
10642,00000006,00000117,0558705758677,1091.95
10643,00000006,00000117,0697655180739,113.96
10644,00000006,00000117,0175643303488,1301.67
10645,00000006,00000117,1096445760127,334.31
10646,00000006,00000117,0869873593770,290.53
10647,00000006,00000117,0996895306955,1209.62
10648,00000006,00000117,0204010927283,564.28
10649,00000006,00000117,1285318699668,828.32
10650,00000006,00000117,0296791414854,870.21
10651,00000006,00000117,0490847928054,630.82
10652,00000006,00000117,0910553714906,989.66
10653,00000006,00000117,0367572103271,778.40
10654,00000006,00000117,0866105877639,316.37
10655,00000006,00000117,0998306521964,582.00
10656,00000006,00000117,0438155223782,172.21
10657,00000006,00000117,0755800808430,1201.97
